Customer Code,# of Receivers,Profit per Receiver,Profit per Receiver Bucket,# of PPV Orders (last 12 Months),Profit per PPV order,Profit per PPV order Bucket,DVR Service,DVR Service Profit,DVR Service Profit Bucket,HD Programming Service,HD Service Profit,HD Service Profit Bucket,Total Profit,Total Profit Buckets,Responder Rating,Est. Mortgage Loan Amount,Dwelling Type,Photography,Gardening,Cooking,Gourmet Food,Home Business,Readers,New Age,Upscale,Computer,Age,Marital Status,Education,Household Income,Gender,Homeowner,Number of Total Rooms,Customer Count,Age Group,Dwelling Type Details,Education Status Details,Cluster
23329,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,97771,2,0,0,0,0,0,0,0,0,0,43,0,1,8000,0,0,5,1,35-44,Single Family,High School,3
23330,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,115612,2,0,1,0,0,0,0,0,0,0,31,0,3,8000,0,0,3,1,25-34,Single Family,Completed College,3
23331,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,118938,2,0,0,0,0,0,1,0,1,1,48,0,4,8000,1,1,6,1,45-54,Single Family,Graduate School,3
23332,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,308462,2,0,0,0,0,0,1,0,0,1,54,1,2,8000,1,1,12,1,45-54,Single Family,Some College,3
23333,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,131049,2,0,0,0,0,0,0,0,0,0,31,0,1,8000,1,0,6,1,25-34,Single Family,High School,3
23334,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,142747,4,0,0,0,0,0,0,0,0,0,48,0,2,8000,1,1,7,1,45-54,Unknown,Some College,3
23335,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,177164,2,0,0,0,0,0,0,0,1,1,31,1,3,8000,1,1,6.75,1,25-34,Single Family,Completed College,3
23336,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,97771,2,0,1,1,1,0,0,1,0,0,37,1,1,8000,0,0,6.11,1,35-44,Single Family,High School,3
23337,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,100320,2,0,0,0,0,0,0,0,0,0,41,0,2,8000,0,0,5,1,35-44,Single Family,Some College,3
23338,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,100320,2,0,0,0,0,0,0,0,0,0,22,0,1,20000,0,0,5.5,1,18-24,Single Family,High School,3
23339,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,108885,2,0,1,1,1,1,1,1,0,1,62,0,2,20000,0,0,4,1,55-69,Single Family,Some College,3
23340,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,107966,2,0,1,0,0,0,1,0,0,0,62,1,4,20000,1,1,5,1,55-69,Single Family,Graduate School,3
23341,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,115612,2,0,1,0,0,0,1,0,1,1,56,1,2,20000,1,1,8,1,55-69,Single Family,Some College,3
23342,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,120709,2,0,0,0,0,0,0,0,0,0,41,0,3,20000,1,0,6,1,35-44,Single Family,Completed College,3
23343,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,189458,4,0,0,0,0,0,0,0,0,1,27,1,4,20000,1,1,6,1,25-34,Unknown,Graduate School,3
23344,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,110515,4,0,0,0,0,0,0,0,0,0,39,0,1,20000,1,0,5,1,35-44,Unknown,High School,3
23345,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,102869,4,0,0,0,0,0,0,0,0,0,30,0,2,30000,0,0,6.18,1,25-34,Unknown,Some College,3
23346,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,107966,2,0,0,0,0,0,0,0,0,0,37,1,1,30000,1,0,5.86,1,35-44,Single Family,High School,3
23347,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,3,105417,4,0,0,0,0,0,0,0,0,0,27,1,2,30000,1,0,5,1,25-34,Unknown,Some College,3
23348,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,197452,2,0,0,0,0,0,0,0,0,0,43,0,3,30000,1,0,5,1,35-44,Single Family,Completed College,3
23349,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,521050,2,0,0,0,0,0,0,0,1,0,29,1,4,30000,1,1,8,1,25-34,Single Family,Graduate School,3
23350,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,97771,2,0,0,0,0,0,0,0,0,0,44,0,1,30000,1,0,4,1,35-44,Single Family,High School,3
23351,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,107966,3,0,0,1,1,0,1,0,0,0,24,0,3,30000,1,0,7,1,18-24,Condo,Completed College,3
23352,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,110515,2,0,0,0,0,0,1,0,0,0,35,0,1,30000,1,0,5.71,1,35-44,Single Family,High School,3
23353,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,324935,2,0,0,0,0,0,0,0,0,0,56,0,3,30000,1,0,5.5,1,55-69,Single Family,Completed College,3
23354,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,246348,2,0,0,0,0,0,0,0,0,0,30,0,1,30000,0,1,6,1,25-34,Single Family,High School,3
23355,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,110515,2,0,0,0,0,1,0,0,1,0,73,1,2,30000,0,1,7,1,70-Above,Single Family,Some College,3
23356,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,89797,2,0,0,0,0,1,0,0,1,0,49,0,2,30000,0,1,7,1,45-54,Single Family,Some College,3
23357,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,120709,4,0,0,0,0,0,0,0,1,0,62,1,2,30000,0,1,5.82,1,55-69,Unknown,Some College,3
23358,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,102869,2,0,0,0,0,0,0,0,0,0,22,0,1,30000,0,0,5.8,1,18-24,Single Family,High School,3
23359,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,100320,2,0,0,0,0,0,0,0,1,1,29,1,2,30000,0,0,6,1,25-34,Single Family,Some College,3
23360,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,115612,2,0,0,1,0,0,1,0,0,1,30,0,2,30000,0,0,6,1,25-34,Single Family,Some College,3
23361,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,110515,2,0,0,0,0,1,0,0,1,0,33,0,2,42500,0,0,5.31,1,25-34,Single Family,Some College,3
23362,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,115612,2,0,0,0,0,0,0,0,0,0,32,0,3,42500,0,0,7,1,25-34,Single Family,Completed College,3
23363,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,3,173037,2,1,1,1,1,0,1,1,1,1,58,1,2,42500,1,1,3,1,55-69,Single Family,Some College,3
23364,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,118161,2,0,0,0,0,0,0,0,0,0,29,1,1,42500,1,0,4,1,25-34,Single Family,High School,3
23365,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,110515,2,0,0,0,0,1,1,0,0,0,29,1,1,42500,1,0,6.4,1,25-34,Single Family,High School,3
23366,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,156141,2,0,0,0,0,0,0,0,0,0,50,1,1,42500,1,1,8.6,1,45-54,Single Family,High School,3
23367,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,117761,2,0,0,0,0,0,0,0,0,0,29,1,1,42500,1,1,5,1,25-34,Single Family,High School,3
23368,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,110515,2,0,0,0,0,1,1,0,0,1,63,0,2,42500,1,0,8,1,55-69,Single Family,Some College,3
23369,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,118161,3,0,0,0,0,0,0,0,0,0,47,0,3,42500,1,0,8.18,1,45-54,Condo,Completed College,3
23370,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,307794,2,0,0,0,0,0,0,0,1,1,35,0,4,42500,1,1,6,1,35-44,Single Family,Graduate School,3
23371,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,118000,3,0,0,0,0,0,0,0,0,0,44,0,2,42500,1,0,4,1,35-44,Condo,Some College,3
23372,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,107966,2,0,0,0,0,0,0,0,0,1,53,0,1,42500,1,0,7,1,45-54,Single Family,High School,3
23373,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,113063,4,0,0,0,0,0,0,0,0,0,30,0,2,42500,0,0,4,1,25-34,Unknown,Some College,3
23374,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,113063,2,0,0,0,0,0,0,0,0,0,55,0,1,42500,0,0,6,1,55-69,Single Family,High School,3
23375,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,110515,2,0,0,0,0,1,0,0,1,0,46,1,2,42500,0,0,7,1,45-54,Single Family,Some College,3
23376,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,105417,2,0,0,0,0,0,1,0,0,1,47,1,1,62500,0,0,6,1,45-54,Single Family,High School,3
23377,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,118000,2,0,1,1,0,1,1,0,1,1,34,1,2,62500,0,1,7,1,25-34,Single Family,Some College,3
23378,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,96374,2,1,1,0,0,0,1,0,0,0,35,1,2,62500,0,1,4,1,35-44,Single Family,Some College,3
23379,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,110515,2,0,0,0,0,0,1,0,0,1,40,1,2,62500,0,0,5,1,35-44,Single Family,Some College,3
23380,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,105417,2,0,0,0,0,0,1,0,0,0,52,1,1,62500,0,0,5,1,45-54,Single Family,High School,3
23381,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,105417,2,0,0,0,0,1,0,0,0,1,39,1,3,62500,0,1,7,1,35-44,Single Family,Completed College,3
23382,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,97416,2,0,0,0,0,0,0,0,0,1,55,1,2,62500,1,0,5,1,55-69,Single Family,Some College,3
23383,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,126692,2,0,0,0,0,0,1,0,0,0,43,1,4,62500,1,0,5,1,35-44,Single Family,Graduate School,3
23384,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,118161,2,0,0,0,0,0,0,0,0,0,29,1,3,62500,1,0,5,1,25-34,Single Family,Completed College,3
23385,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,3,120709,2,0,0,0,0,1,1,0,0,0,50,1,1,62500,1,0,7,1,45-54,Single Family,High School,3
23386,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,102869,4,0,1,0,0,0,1,0,0,0,26,0,3,62500,1,0,7.25,1,25-34,Unknown,Completed College,3
23387,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,115612,2,0,0,0,0,0,0,0,0,0,27,1,3,62500,1,0,9,1,25-34,Single Family,Completed College,3
23388,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,118000,2,0,1,1,0,1,1,0,1,1,32,1,2,62500,1,1,5,1,25-34,Single Family,Some College,3
23389,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,182799,2,0,0,0,0,0,0,0,1,1,30,0,3,62500,1,1,6,1,25-34,Single Family,Completed College,3
23390,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,113063,4,0,0,0,0,1,0,0,0,0,45,0,2,62500,1,1,8,1,45-54,Unknown,Some College,3
23391,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,115612,4,0,0,0,0,0,0,0,0,1,41,1,1,62500,1,0,6,1,35-44,Unknown,High School,3
23392,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,1,102869,2,0,0,0,0,0,0,0,0,0,28,1,1,62500,1,0,5,1,25-34,Single Family,High School,3
23393,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,2,105417,2,0,0,0,0,0,0,0,0,1,41,0,3,62500,0,0,7,1,35-44,Single Family,Completed College,3
23394,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,118000,4,0,0,0,0,0,0,0,0,0,35,0,2,62500,0,0,5.22,1,35-44,Unknown,Some College,3
23395,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,4,329696,4,0,0,0,0,0,1,0,1,1,38,0,4,62500,0,1,5,1,35-44,Unknown,Graduate School,3
23396,10,500,$500,1,2,$2,1,20,$20,1,10,$10,532,$532,0,189124,2,0,0,0,0,0,0,0,0,0,33,1,3,62500,0,0,7,1,25-34,Single Family,Completed College,3
23397,10,500,$500,8,16,$16,0,0,$0,1,10,$10,526,$526,2,115612,2,0,0,0,0,0,0,0,0,0,53,0,1,30000,1,1,10,1,45-54,Single Family,High School,4
23398,10,500,$500,5,10,$10,1,20,$20,0,0,$0,530,$530,0,97771,2,0,1,1,0,1,1,0,0,0,50,0,1,30000,0,0,5.76,1,45-54,Single Family,High School,2
23399,10,500,$500,5,10,$10,1,20,$20,0,0,$0,530,$530,2,119403,2,0,0,0,0,0,0,0,1,1,32,1,4,62500,1,1,4,1,25-34,Single Family,Graduate School,2
23400,10,500,$500,5,10,$10,1,20,$20,0,0,$0,530,$530,2,120709,2,1,1,1,1,1,1,0,1,1,33,1,4,62500,1,0,6.63,1,25-34,Single Family,Graduate School,2
23401,10,500,$500,5,10,$10,1,20,$20,0,0,$0,530,$530,4,119133,2,0,0,0,0,0,1,0,0,1,28,1,3,62500,0,1,6,1,25-34,Single Family,Completed College,2
23402,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,72701,4,0,0,0,0,1,0,0,0,0,49,1,3,8000,1,1,6,1,45-54,Unknown,Completed College,3
23403,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,118161,2,0,0,0,0,0,0,0,0,0,26,1,2,8000,1,0,6.18,1,25-34,Single Family,Some College,3
23404,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,0,110515,2,0,0,0,0,0,0,0,0,0,22,0,1,8000,0,0,5,1,18-24,Single Family,High School,3
23405,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,97771,2,0,0,0,0,0,0,0,0,0,24,1,1,20000,1,0,5,1,18-24,Single Family,High School,3
23406,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,115612,2,0,0,0,0,1,0,0,0,1,33,0,1,20000,1,0,5.05,1,25-34,Single Family,High School,3
23407,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,110515,2,0,0,0,0,0,0,0,0,0,23,0,1,30000,1,0,5,1,18-24,Single Family,High School,3
23408,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,102869,2,0,0,0,0,0,0,0,0,1,35,1,2,30000,1,0,6.03,1,35-44,Single Family,Some College,3
23409,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,0,118161,4,0,0,0,0,0,0,0,0,0,22,0,2,30000,0,0,5.87,1,18-24,Unknown,Some College,3
23410,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,100320,4,0,0,1,1,1,1,0,1,1,30,0,2,30000,0,0,6,1,25-34,Unknown,Some College,3
23411,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,0,116869,2,0,1,1,0,0,0,0,0,1,69,1,1,42500,1,1,6,1,55-69,Single Family,High School,3
23412,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,1,102846,2,0,0,0,0,0,0,0,0,0,34,1,3,42500,1,0,8,1,25-34,Single Family,Completed College,3
23413,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,0,107966,2,0,0,0,0,1,0,0,0,0,34,1,1,42500,0,0,6,1,25-34,Single Family,High School,3
23414,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,113063,2,0,1,1,1,0,1,1,0,0,30,1,3,62500,1,1,6,1,25-34,Single Family,Completed College,3
23415,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,0,113063,4,0,0,0,0,0,1,0,0,1,38,1,1,62500,1,1,6.6,1,35-44,Unknown,High School,3
23416,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,211807,2,0,0,0,0,1,0,0,0,1,51,1,3,62500,1,1,8.25,1,45-54,Single Family,Completed College,3
23417,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,1,107966,2,1,1,1,1,0,1,0,0,0,46,1,1,62500,1,0,5.53,1,45-54,Single Family,High School,3
23418,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,2,80801,2,0,1,1,0,0,1,0,1,1,52,1,2,62500,0,0,5,1,45-54,Single Family,Some College,3
23419,10,500,$500,2,4,$4,1,20,$20,1,10,$10,534,$534,0,103658,2,0,0,0,0,0,0,0,0,0,35,1,2,62500,0,1,5,1,35-44,Single Family,Some College,3
23420,10,500,$500,6,12,$12,1,20,$20,0,0,$0,532,$532,0,100320,2,0,1,1,0,0,1,0,0,1,35,0,1,8000,1,0,5.95,1,35-44,Single Family,High School,2
23421,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,129884,2,0,0,0,0,0,1,0,0,0,23,1,1,8000,1,1,4.75,1,18-24,Single Family,High School,3
23422,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,2,110515,2,0,0,0,0,0,0,0,0,1,37,1,3,8000,1,1,6.45,1,35-44,Single Family,Completed College,3
23423,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,1,253037,2,0,0,0,0,0,0,0,1,1,58,1,1,8000,0,0,10,1,55-69,Single Family,High School,3
23424,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,2,97771,2,0,0,0,0,0,0,0,0,1,51,0,1,8000,0,0,3,1,45-54,Single Family,High School,3
23425,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,105417,2,0,0,0,0,0,0,0,0,0,41,0,1,8000,0,0,4,1,35-44,Single Family,High School,3
23426,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,102869,2,0,0,1,0,0,0,0,0,1,20,0,1,8000,0,0,10,1,18-24,Single Family,High School,3
23427,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,120709,3,0,0,0,0,0,0,0,0,1,31,1,3,20000,1,0,5.5,1,25-34,Condo,Completed College,3
23428,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,113063,2,0,0,0,0,0,0,0,0,0,27,1,1,20000,1,0,5,1,25-34,Single Family,High School,3
23429,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,2,107966,4,0,0,0,0,0,0,0,0,0,26,1,1,20000,1,0,6,1,25-34,Unknown,High School,3
23430,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,102869,2,0,0,0,0,0,0,0,0,0,35,0,2,20000,0,0,4,1,35-44,Single Family,Some College,3
23431,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,115612,2,0,0,0,0,0,0,0,0,0,47,0,2,30000,1,0,6,1,45-54,Single Family,Some College,3
23432,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,2,249775,2,0,0,0,0,1,0,0,1,0,31,1,3,30000,0,1,9,1,25-34,Single Family,Completed College,3
23433,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,110515,2,0,0,0,0,0,0,0,0,0,37,0,1,30000,0,0,5,1,35-44,Single Family,High School,3
23434,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,143632,4,0,0,0,0,0,0,0,0,0,49,1,2,42500,1,1,5.2,1,45-54,Unknown,Some College,3
23435,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,107966,2,0,0,0,0,0,0,1,0,0,30,0,3,42500,1,0,6.63,1,25-34,Single Family,Completed College,3
23436,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,130004,2,0,0,0,0,0,1,1,0,1,46,1,4,42500,1,1,5,1,45-54,Single Family,Graduate School,3
23437,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,1,107966,2,0,0,1,0,0,1,0,0,1,29,1,1,42500,0,1,6,1,25-34,Single Family,High School,3
23438,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,4,211585,2,1,1,1,0,1,1,0,0,1,37,1,2,42500,0,1,7,1,35-44,Single Family,Some College,3
23439,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,3,100320,2,0,1,1,1,1,1,1,0,1,26,0,3,42500,0,0,4,1,25-34,Single Family,Completed College,3
23440,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,1,110515,2,0,0,0,0,0,1,0,0,1,30,0,3,42500,0,0,6,1,25-34,Single Family,Completed College,3
23441,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,2,100320,2,0,1,1,0,1,1,0,0,1,27,1,1,62500,1,0,6,1,25-34,Single Family,High School,3
23442,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,1,102869,2,0,0,0,0,0,0,0,0,1,30,1,3,62500,1,0,5,1,25-34,Single Family,Completed College,3
23443,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,1,107966,2,0,1,1,0,0,1,0,0,1,44,0,4,62500,1,0,6,1,35-44,Single Family,Graduate School,3
23444,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,0,120709,3,0,0,0,0,0,0,0,0,0,28,0,3,62500,0,0,6.61,1,25-34,Condo,Completed College,3
23445,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,2,120709,2,0,0,0,0,0,0,0,0,0,37,0,3,62500,0,0,7.37,1,35-44,Single Family,Completed College,3
23446,10,500,$500,3,6,$6,1,20,$20,1,10,$10,536,$536,2,126418,2,0,0,0,0,1,0,0,1,1,45,1,3,62500,0,1,7,1,45-54,Single Family,Completed College,3
23447,10,500,$500,10,20,$20,0,0,$0,1,10,$10,530,$530,2,120008,4,0,0,0,0,1,0,0,1,1,66,1,3,62500,1,0,6.98,1,55-69,Unknown,Completed College,5
23448,10,500,$500,7,14,$14,1,20,$20,0,0,$0,534,$534,0,107966,2,0,0,0,0,0,0,0,0,0,44,0,1,42500,0,0,5,1,35-44,Single Family,High School,2
23449,10,500,$500,7,14,$14,1,20,$20,0,0,$0,534,$534,1,128825,4,0,1,1,1,0,1,1,0,1,29,1,3,62500,0,0,8,1,25-34,Unknown,Completed College,2
23450,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,0,118161,4,0,0,0,0,0,0,0,0,0,44,0,2,8000,0,0,8.51,1,35-44,Unknown,Some College,3
23451,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,2,107966,4,0,1,1,1,1,1,1,0,1,23,0,1,8000,0,0,5,1,18-24,Unknown,High School,3
23452,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,0,105417,4,0,0,0,0,0,0,0,0,0,34,1,2,20000,1,0,5.7,1,25-34,Unknown,Some College,3
23453,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,2,107966,4,0,0,0,0,0,0,0,0,0,31,0,2,30000,0,0,10,1,25-34,Unknown,Some College,3
23454,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,0,105417,2,0,0,0,0,0,0,0,0,0,30,0,1,42500,0,0,6,1,25-34,Single Family,High School,3
23455,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,0,82958,2,0,0,1,1,0,0,0,0,0,29,1,3,62500,1,0,5,1,25-34,Single Family,Completed College,3
23456,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,1,189531,2,0,1,1,1,0,1,1,1,1,38,0,1,62500,1,1,8,1,35-44,Single Family,High School,3
23457,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,0,113063,2,0,0,0,0,1,0,0,1,1,43,1,4,62500,0,0,5,1,35-44,Single Family,Graduate School,3
23458,10,500,$500,4,8,$8,1,20,$20,1,10,$10,538,$538,1,107966,3,0,0,0,0,0,0,0,0,0,28,0,3,62500,0,0,6,1,25-34,Condo,Completed College,3
23459,10,500,$500,11,22,$22,0,0,$0,1,10,$10,532,$532,0,110515,4,0,1,0,0,0,0,0,0,0,25,1,1,30000,1,0,6.49,1,25-34,Unknown,High School,5
23460,10,500,$500,11,22,$22,0,0,$0,1,10,$10,532,$532,3,229522,4,0,0,0,0,0,1,0,1,1,36,1,3,62500,1,1,7.5,1,35-44,Unknown,Completed College,5
23461,10,500,$500,8,16,$16,1,20,$20,0,0,$0,536,$536,0,107966,4,0,0,0,0,0,0,0,0,0,48,1,2,8000,0,0,6,1,45-54,Unknown,Some College,2
23462,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,2,118161,2,0,1,1,1,1,1,1,1,1,53,1,3,8000,0,1,8,1,45-54,Single Family,Completed College,3
23463,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,0,97771,3,0,0,0,0,0,0,0,0,0,44,0,1,8000,0,0,6.98,1,35-44,Condo,High School,3
23464,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,0,105417,3,0,0,0,0,0,0,0,0,0,24,0,1,20000,0,0,5,1,18-24,Condo,High School,3
23465,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,1,110515,4,0,0,0,0,0,0,0,0,0,33,1,1,30000,0,0,6.03,1,25-34,Unknown,High School,3
23466,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,0,97771,3,0,0,0,0,0,0,0,0,0,45,0,1,42500,1,0,6.31,1,45-54,Condo,High School,3
23467,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,0,118161,4,0,0,0,0,0,0,0,0,1,35,0,3,42500,1,0,6.31,1,35-44,Unknown,Completed College,3
23468,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,2,102869,4,0,0,0,0,0,0,0,0,1,27,1,1,42500,1,0,6,1,25-34,Unknown,High School,3
23469,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,2,102869,2,0,0,1,0,0,1,0,0,1,32,0,2,42500,0,0,6,1,25-34,Single Family,Some College,3
23470,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,2,100320,4,0,0,0,0,0,0,0,0,1,37,0,3,62500,1,0,7.5,1,35-44,Unknown,Completed College,3
23471,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,0,252490,2,0,0,0,0,0,0,0,0,0,33,1,3,62500,1,1,6,1,25-34,Single Family,Completed College,3
23472,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,2,176821,2,0,0,1,0,0,1,0,0,1,41,1,3,62500,0,1,10,1,35-44,Single Family,Completed College,3
23473,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,4,115612,3,0,0,0,0,0,1,0,0,1,27,0,2,62500,0,0,5.5,1,25-34,Condo,Some College,3
23474,10,500,$500,5,10,$10,1,20,$20,1,10,$10,540,$540,2,102869,2,0,0,0,0,0,0,0,0,1,47,1,3,62500,0,0,6.92,1,45-54,Single Family,Completed College,3
